community_number,collective_accuracy,collective_accuracy_precision,minority_competence,majority_competence,number_of_minority,influence_minority_proportion,homophily
483, 0.71, 0.17787145596535958, 0.6126261223774874, 0.6806575099988286, 33, 0.49166666666666664, 0.5841129855918978
482, 0.28, 0.17600432929356435, 0.6719644333470955, 0.5856772067240396, 42, 0.4666666666666667, 0.6911915889395098
484, 0.43, 0.19406612862136774, 0.6885040874462316, 0.6467896699284335, 31, 0.4583333333333333, 0.6510542864341159
485, 0.49, 0.19595719525360256, 0.6788707467531888, 0.6537475789816749, 40, 0.43166666666666664, 0.7344600026862881
486, 0.52, 0.19583953856616937, 0.5842099788710522, 0.5517878641924663, 31, 0.4666666666666667, 0.6472320048649032
487, 0.71, 0.17787145596535958, 0.6928301960308627, 0.6757731866101335, 28, 0.38666666666666666, 0.7084300649970403
488, 0.64, 0.18815654251584513, 0.5710252956085745, 0.5996241796984563, 30, 0.4483333333333333, 0.7036528534769392
489, 0.47, 0.19564328684980808, 0.6687276736418516, 0.6153757622482996, 30, 0.44666666666666666, 0.6778649155763323
490, 0.75, 0.1697378601114259, 0.6080213241051633, 0.6872473324386366, 39, 0.465, 0.7014144320098133
491, 0.58, 0.19347137966335892, 0.6314054872414774, 0.6275057543790022, 34, 0.4533333333333333, 0.67607655308098
492, 0.82, 0.1505987147268466, 0.5868412014728566, 0.6933974691111923, 40, 0.46166666666666667, 0.7030493132154187
493, 0.18, 0.1505987147268466, 0.6621693850970786, 0.5534436029604498, 42, 0.47333333333333333, 0.668125674181505
494, 0.52, 0.19583953856616937, 0.6753388920337312, 0.6520907518492567, 45, 0.465, 0.645943134443568
495, 0.58, 0.19347137966335892, 0.5720912928920491, 0.5664673168187411, 26, 0.43333333333333335, 0.6656778076305034
496, 0.75, 0.1697378601114259, 0.5994783320859768, 0.6669146911766191, 33, 0.4766666666666667, 0.6536537802709943
497, 0.71, 0.17787145596535958, 0.5867062541856938, 0.6521397030600573, 35, 0.5016666666666667, 0.5121424693115959
499, 0.26, 0.17194146412096767, 0.6876095337893271, 0.5584565115126147, 25, 0.5, 0.5215806596664969
498, 0.47, 0.19564328684980808, 0.6083785114917442, 0.5906907267952829, 45, 0.5216666666666666, 0.5046654946584905
501, 0.55, 0.19501395417987877, 0.630851184000755, 0.6281783710633367, 39, 0.4816666666666667, 0.5508021089248014
500, 0.66, 0.18569042617903198, 0.5502669800982501, 0.6062116625836893, 39, 0.4683333333333333, 0.5823180089733062
502, 0.73, 0.1740289095017047, 0.6723894999826057, 0.6858942780467346, 33, 0.4266666666666667, 0.7023272395149973
503, 0.37, 0.18925581112386491, 0.6760465311141163, 0.6252961213449082, 32, 0.48, 0.6037607646005426
504, 0.77, 0.16496331193873748, 0.5864439779755303, 0.6722019844273429, 44, 0.49833333333333335, 0.7136556118768984
505, 0.38, 0.19026798975713555, 0.6539368202774952, 0.56240597832838, 25, 0.43166666666666664, 0.631074322382861
507, 0.7, 0.1796336663708411, 0.6280954533956503, 0.6629574646564127, 28, 0.44166666666666665, 0.5718552870258711
506, 0.45, 0.19501395417987882, 0.6473598855519825, 0.6140277656186987, 39, 0.48, 0.5420044274117056
508, 0.79, 0.15966189505992423, 0.5930316551578211, 0.6997349864464525, 41, 0.46166666666666667, 0.6978808569863633
509, 0.49, 0.19595719525360256, 0.6486295690138097, 0.5905623716243769, 28, 0.475, 0.5672288871929857
510, 0.35, 0.18696864782181144, 0.6639327915038608, 0.5797623450586521, 42, 0.4666666666666667, 0.646098499311162
511, 0.82, 0.1505987147268466, 0.6014290713273367, 0.6983490133286568, 34, 0.44166666666666665, 0.6667772887267815
512, 0.51, 0.19595719525360256, 0.6687649736210343, 0.5926722479304584, 26, 0.38, 0.7112107313129221
513, 0.41, 0.19279511287643258, 0.6937900872766191, 0.6252183526031836, 35, 0.44666666666666666, 0.651312135422066
514, 0.79, 0.15966189505992423, 0.6312115840541788, 0.6902445067193737, 33, 0.46, 0.6448087646891972
515, 0.39, 0.1911944615770167, 0.6191261716772202, 0.5634981283201498, 33, 0.45166666666666666, 0.696432625547238
516, 0.33, 0.18431999840011626, 0.6669932869409149, 0.6332176776049007, 42, 0.5133333333333333, 0.5682538858650186
517, 0.46, 0.19536820325328497, 0.614232803513269, 0.5731083652837311, 39, 0.48, 0.5817331406744684
518, 0.51, 0.19595719525360256, 0.6640127476817427, 0.6167761257178814, 30, 0.4266666666666667, 0.7019781248037427
519, 0.75, 0.1697378601114259, 0.5651632810996013, 0.6198259164096545, 37, 0.44666666666666666, 0.5310245307025996
520, 0.47, 0.19564328684980808, 0.586374566854727, 0.5778333036478858, 27, 0.39, 0.7229112374780403
521, 0.86, 0.1360164169520095, 0.5619045951576886, 0.6605715015416594, 33, 0.4116666666666667, 0.723557780275222
522, 0.67, 0.18431999840011626, 0.6225283277594513, 0.6401581674483856, 36, 0.4866666666666667, 0.5128077933243583
523, 0.28, 0.17600432929356435, 0.6832429261628818, 0.5900379259218691, 26, 0.48333333333333334, 0.5549638523093271
524, 0.45, 0.19501395417987882, 0.6930488305858123, 0.6093111450687754, 26, 0.38666666666666666, 0.7026075376055745
525, 0.44, 0.1945801072483036, 0.6168217188533361, 0.5657665287014589, 27, 0.5266666666666666, 0.5032937662122635
526, 0.56, 0.19458010724830355, 0.6493840463912187, 0.6198841704742706, 26, 0.42833333333333334, 0.5938391502909243
527, 0.33, 0.18431999840011626, 0.693726176992575, 0.6152495341805913, 27, 0.5083333333333333, 0.5207606589851872
528, 0.36, 0.18815654251584524, 0.6784409383210819, 0.6346210225322154, 39, 0.5233333333333333, 0.6051096461448088
529, 0.53, 0.19564328684980808, 0.5868592286656863, 0.563640363974134, 34, 0.51, 0.5044923742889893
530, 0.8, 0.15679711876320446, 0.6186185503422341, 0.6510227753525372, 29, 0.3983333333333333, 0.6096608072359918
531, 0.58, 0.19347137966335892, 0.5779834908373042, 0.5721643382123628, 27, 0.40166666666666667, 0.637686032419811
532, 0.73, 0.1740289095017047, 0.608300560095279, 0.6534264936638556, 39, 0.4866666666666667, 0.7007295444177762
533, 0.67, 0.18431999840011626, 0.6175639987171029, 0.6249839515473173, 31, 0.48833333333333334, 0.5801654273628808
534, 0.48, 0.19583953856616937, 0.6374768981962464, 0.6289352230673461, 43, 0.48833333333333334, 0.5946556087808453
535, 0.92, 0.10634497998553338, 0.5789418457403899, 0.6760189374910266, 25, 0.39666666666666667, 0.6851522092558289
536, 0.28, 0.17600432929356435, 0.6659582495288209, 0.5801435467678869, 44, 0.4716666666666667, 0.5912918244892167
537, 0.36, 0.18815654251584524, 0.6048987140162518, 0.5634329191989411, 29, 0.495, 0.5267507960329608
538, 0.41, 0.19279511287643258, 0.6719157770524496, 0.6182139814449246, 36, 0.46, 0.6988347801113843
539, 0.63, 0.18925581112386491, 0.6460039476433617, 0.6415051995785364, 44, 0.4533333333333333, 0.6567517038368872
540, 0.23, 0.16496331193873742, 0.6946855430677906, 0.5783819437749926, 31, 0.5333333333333333, 0.5091884593727352
541, 0.24, 0.167413510672778, 0.6661024842587255, 0.5675222934799546, 29, 0.51, 0.53491762672067
542, 0.71, 0.17787145596535958, 0.6423877200954435, 0.6566100510840983, 29, 0.42833333333333334, 0.7342925142253173
543, 0.58, 0.19347137966335892, 0.633586026225047, 0.6200664515548006, 32, 0.4583333333333333, 0.5839821438058312
544, 0.42, 0.19347137966335898, 0.6556386223520859, 0.5908114173307927, 27, 0.445, 0.6210858296710442
545, 0.66, 0.18569042617903198, 0.5738266153697421, 0.6152713973943712, 38, 0.44666666666666666, 0.5686005872813121
546, 0.57, 0.19406612862136763, 0.5815424534562945, 0.6000055938503254, 37, 0.45, 0.700380318442811
547, 0.5, 0.1959963984540054, 0.6097181799041971, 0.6096644574880955, 43, 0.5533333333333333, 0.5389844844191163
548, 0.41, 0.19279511287643258, 0.6751878606166213, 0.6196207321179145, 37, 0.4716666666666667, 0.6871717062686612
549, 0.59, 0.19279511287643253, 0.6714563328751753, 0.6552994541803273, 26, 0.4683333333333333, 0.5011135714455481
551, 0.49, 0.19595719525360256, 0.5840146378334536, 0.5820473257993365, 43, 0.48833333333333334, 0.6467902522496138
550, 0.51, 0.19595719525360256, 0.6953155964905986, 0.670287492213517, 38, 0.445, 0.7243502538150821
552, 0.43, 0.19406612862136774, 0.663093720413254, 0.6236654306448135, 36, 0.49833333333333335, 0.5700347551873951
553, 0.73, 0.1740289095017047, 0.6380765615450522, 0.6844525753439408, 29, 0.43666666666666665, 0.6360817102333077
554, 0.58, 0.19347137966335892, 0.669299268802883, 0.661899991271662, 36, 0.49333333333333335, 0.680450707752561
555, 0.85, 0.13996942518114475, 0.5837133860901993, 0.6629019495026511, 27, 0.4483333333333333, 0.6122034047942028
556, 0.45, 0.19501395417987882, 0.576804264165896, 0.5890900720458565, 39, 0.515, 0.6270174350351194
557, 0.75, 0.1697378601114259, 0.6337673325508055, 0.6858331895911666, 28, 0.495, 0.5148297672810371
558, 0.86, 0.1360164169520095, 0.5652013539736603, 0.6964908735497399, 35, 0.42833333333333334, 0.7399640403464132
559, 0.44, 0.1945801072483036, 0.6489231897910763, 0.6002044355688866, 28, 0.485, 0.5402793210426606
560, 0.48, 0.19583953856616937, 0.6982621371360475, 0.6625770845240354, 37, 0.46, 0.7095813770976928
561, 0.47, 0.19564328684980808, 0.6291667084217818, 0.5989699830737407, 35, 0.46, 0.5968408785223072
562, 0.54, 0.19536820325328486, 0.6854523208184071, 0.6326431459836642, 27, 0.39166666666666666, 0.7107921339819941
563, 0.48, 0.19583953856616937, 0.5886085473761593, 0.5836837977732531, 39, 0.465, 0.7015990703793679
564, 0.64, 0.18815654251584513, 0.6970878479592543, 0.6917688475003582, 31, 0.48833333333333334, 0.5713951816929758
565, 0.45, 0.19501395417987882, 0.6948606148395831, 0.6294616439664831, 39, 0.4583333333333333, 0.5177014846436137
568, 0.64, 0.18815654251584513, 0.6503393184109815, 0.689348764789274, 41, 0.5133333333333333, 0.5191944234852559
569, 0.61, 0.1911944615770167, 0.6676191299625811, 0.6601888794945805, 28, 0.475, 0.597328780931772
566, 0.76, 0.1674135106727781, 0.6118104608256524, 0.6936519945414683, 45, 0.4716666666666667, 0.6673754204173091
567, 0.52, 0.19583953856616937, 0.6200044050564953, 0.5840307111763458, 31, 0.45, 0.6153812936284627
570, 0.43, 0.19406612862136774, 0.6994994067107756, 0.6775472516320327, 44, 0.47833333333333333, 0.5765882379117307
571, 0.26, 0.17194146412096767, 0.6983420224541262, 0.6019246851514654, 37, 0.4766666666666667, 0.6146973138742547
572, 0.29, 0.17787145596535947, 0.6196923889831049, 0.5567331587322683, 37, 0.4766666666666667, 0.6673876927539307
573, 0.5, 0.1959963984540054, 0.6066219294292444, 0.601842395299354, 34, 0.4766666666666667, 0.5561523254485014
574, 0.48, 0.19583953856616937, 0.6729534729395444, 0.6179870931312514, 33, 0.48833333333333334, 0.5295233066056546
575, 0.5, 0.1959963984540054, 0.6642488244652555, 0.622909706445187, 33, 0.4483333333333333, 0.6594392323419596
576, 0.92, 0.10634497998553338, 0.5553760196552142, 0.6849468841040648, 39, 0.43166666666666664, 0.6931652476338753
578, 0.68, 0.18285529135171807, 0.6382475055578654, 0.6858048838863386, 45, 0.4716666666666667, 0.6985289606789311
577, 0.72, 0.17600432929356447, 0.5799027844205775, 0.6432397056648776, 41, 0.49833333333333335, 0.5176468282518951
579, 0.84, 0.14370693309667293, 0.5580389601792627, 0.6679046653441413, 31, 0.435, 0.6796035969465132
580, 0.23, 0.16496331193873742, 0.686905381336835, 0.5844268597198672, 37, 0.49833333333333335, 0.6236468167045203
581, 0.81, 0.15377912894860946, 0.5901509599723065, 0.6863552414053635, 36, 0.4666666666666667, 0.5550606778450023
582, 0.7, 0.1796336663708411, 0.6379007443704839, 0.6572114989228991, 31, 0.43166666666666664, 0.611116499117781
583, 0.85, 0.13996942518114475, 0.6242813266811811, 0.6622022436990129, 25, 0.35833333333333334, 0.7278372911150713
585, 0.47, 0.19564328684980808, 0.6549101396551452, 0.6446461722389464, 44, 0.48833333333333334, 0.6492585430777646
584, 0.81, 0.15377912894860946, 0.5532676145813717, 0.6878097232238041, 35, 0.49333333333333335, 0.5780730235970697
586, 0.46, 0.19536820325328497, 0.616566276539977, 0.5946563318362686, 43, 0.49166666666666664, 0.7042320154018302
587, 0.51, 0.19595719525360256, 0.5588394177933124, 0.5714882225899922, 34, 0.5016666666666667, 0.5621082540481799
588, 0.8, 0.15679711876320446, 0.5823522217424105, 0.6772277751354795, 29, 0.4683333333333333, 0.6012284695489375
589, 0.66, 0.18569042617903198, 0.6437491813176208, 0.6705665719579605, 35, 0.49, 0.5948703533028896
590, 0.66, 0.18569042617903198, 0.6903499164013558, 0.6714896086553573, 33, 0.4533333333333333, 0.6280339688603078
591, 0.66, 0.18569042617903198, 0.6701437686414822, 0.6831238899892969, 43, 0.45166666666666666, 0.6514237040451072
592, 0.41, 0.19279511287643258, 0.6935422500092387, 0.6844219967500605, 38, 0.49, 0.6263261337863172
593, 0.55, 0.19501395417987877, 0.6259923978125449, 0.5722057859943962, 38, 0.4533333333333333, 0.6773897487905467
594, 0.33, 0.18431999840011626, 0.6754541357952799, 0.6179457339621702, 32, 0.5183333333333333, 0.5059917599688653
595, 0.73, 0.1740289095017047, 0.6165494571374742, 0.6451346656567423, 26, 0.4216666666666667, 0.7174661376734046
596, 0.74, 0.17194146412096756, 0.5947390204625398, 0.678624924859981, 25, 0.38666666666666666, 0.6165734077071493
597, 0.8, 0.15679711876320446, 0.5912465526878153, 0.6749945357690775, 32, 0.45, 0.6548150924887921
598, 0.53, 0.19564328684980808, 0.6421578147085417, 0.6554828902114052, 42, 0.49666666666666665, 0.5863431623885715
599, 0.52, 0.19583953856616937, 0.5878381894130171, 0.5921558456096971, 27, 0.5033333333333333, 0.5332900776696431
600, 0.55, 0.19501395417987877, 0.6570359735477064, 0.6426628413644606, 42, 0.44166666666666665, 0.688390607902121
602, 0.38, 0.19026798975713555, 0.665104996530996, 0.6331609492520863, 45, 0.49833333333333335, 0.6824994910918114
601, 0.42, 0.19347137966335898, 0.6394826014446947, 0.5780704115586238, 30, 0.44333333333333336, 0.5672085173163787
603, 0.31, 0.18129401995062866, 0.6482334053737782, 0.5745396225320172, 36, 0.49666666666666665, 0.5661477556202659
604, 0.19, 0.15377912894860946, 0.6998458305689917, 0.5535629597191185, 41, 0.47333333333333333, 0.711181373366506
605, 0.48, 0.19583953856616937, 0.5822178421780017, 0.5575185859682964, 29, 0.5, 0.5814499544127726
606, 0.17, 0.14724535165497638, 0.6791364772909161, 0.5752496133516328, 39, 0.5466666666666666, 0.5838626883751192
607, 0.74, 0.17194146412096756, 0.6296432778396567, 0.6914474403704312, 42, 0.49333333333333335, 0.5234261633186063
608, 0.53, 0.19564328684980808, 0.5867447290641559, 0.6082805659754016, 42, 0.45, 0.7320996635726856
609, 0.28, 0.17600432929356435, 0.6538276403677811, 0.5684409030057903, 31, 0.43666666666666665, 0.6749941360305473
610, 0.41, 0.19279511287643258, 0.6386831546347318, 0.5816010837010646, 37, 0.46, 0.6703188960100726
611, 0.29, 0.17787145596535947, 0.6731546295161879, 0.5976253797148398, 37, 0.4683333333333333, 0.6549880436050605
612, 0.45, 0.19501395417987882, 0.6670507545974561, 0.6124758921585305, 44, 0.47333333333333333, 0.5321393974997719
613, 0.51, 0.19595719525360256, 0.6960146178736788, 0.6567296646856745, 42, 0.435, 0.7451760609015265
614, 0.37, 0.18925581112386491, 0.6907562593252731, 0.5998506517351821, 31, 0.4766666666666667, 0.555539463192603
615, 0.66, 0.18569042617903198, 0.5669376283316286, 0.6174202663814238, 29, 0.4816666666666667, 0.527873645962374
617, 0.67, 0.18431999840011626, 0.5821685941397763, 0.5887721088304979, 43, 0.485, 0.7251582300285664
616, 0.72, 0.17600432929356447, 0.581492152656739, 0.6273550895589781, 30, 0.41, 0.6609847771507139
618, 0.75, 0.1697378601114259, 0.6287892459963745, 0.6604652900570518, 36, 0.43166666666666664, 0.6803864480481706
619, 0.54, 0.19536820325328486, 0.5551778865719188, 0.5964398743241911, 45, 0.495, 0.5409212232584808
620, 0.82, 0.1505987147268466, 0.5611462699052763, 0.6478685691148771, 45, 0.44666666666666666, 0.5863206444169456
621, 0.81, 0.15377912894860946, 0.6441466687869812, 0.6714302713224063, 33, 0.4116666666666667, 0.7291945553318342
622, 0.54, 0.19536820325328486, 0.5985280046922111, 0.5717220164119421, 35, 0.445, 0.6465336001068382
623, 0.73, 0.1740289095017047, 0.6563195352597734, 0.6733098150611802, 39, 0.47, 0.6837700246008908
624, 0.65, 0.18696864782181133, 0.683006448091287, 0.6795549596698739, 38, 0.45166666666666666, 0.6677060692025709
625, 0.32, 0.182855291351718, 0.6965704667557201, 0.6136414361794246, 25, 0.5133333333333333, 0.5240058416771622
626, 0.78, 0.1623815671350799, 0.59520157889057, 0.6779147171485828, 26, 0.4716666666666667, 0.5518827930697963
627, 0.53, 0.19564328684980808, 0.6877449775592859, 0.679021260575716, 44, 0.5083333333333333, 0.5127714521258256
628, 0.3, 0.1796336663708412, 0.6485985464195517, 0.5687460681687422, 37, 0.5383333333333333, 0.5005370029127856
629, 0.78, 0.1623815671350799, 0.575085858795903, 0.638428792324885, 27, 0.47, 0.5906599953064442
630, 0.39, 0.1911944615770167, 0.6554938800969718, 0.5863012709160175, 27, 0.48333333333333334, 0.5711069624495344
631, 0.39, 0.1911944615770167, 0.6141326035323225, 0.5571438819413005, 28, 0.41, 0.6575881617391062
633, 0.38, 0.19026798975713555, 0.6354491397405456, 0.5793306642391342, 27, 0.41833333333333333, 0.6886478035684185
634, 0.54, 0.19536820325328486, 0.616990194255377, 0.616385919515081, 40, 0.42333333333333334, 0.7101356901410301
632, 0.78, 0.1623815671350799, 0.5570086120621327, 0.6165006998115444, 29, 0.46, 0.6169854741192814
635, 0.69, 0.18129401995062877, 0.6303802667052323, 0.6703934012902821, 30, 0.4583333333333333, 0.5652286283402513
636, 0.57, 0.19406612862136763, 0.6083544833854685, 0.6106144978473006, 30, 0.445, 0.650346858046869
637, 0.62, 0.19026798975713555, 0.5767721502490706, 0.6443733471836469, 31, 0.47, 0.5537756540282602
638, 0.88, 0.12738258145685388, 0.5802137416722558, 0.6547729288061719, 26, 0.4066666666666667, 0.6322257977801194
639, 0.27, 0.17402890950170466, 0.6953057634122667, 0.5524595293717716, 28, 0.41, 0.6807404277630748
642, 0.73, 0.1740289095017047, 0.6500600050970996, 0.6785414938670407, 34, 0.455, 0.6605533539551978
640, 0.58, 0.19347137966335892, 0.5638018987349812, 0.6197014138906428, 40, 0.49666666666666665, 0.5199129487387256
641, 0.4, 0.1920364670542124, 0.6464608941788954, 0.577298442126169, 28, 0.4033333333333333, 0.693674377876673
643, 0.77, 0.16496331193873748, 0.5987209010745077, 0.6738852059334733, 29, 0.495, 0.5832979880733616
644, 0.88, 0.12738258145685388, 0.5751909205479477, 0.6976442459628802, 27, 0.465, 0.5487398294086817
645, 0.74, 0.17194146412096756, 0.6189591368939592, 0.6529934351693805, 34, 0.415, 0.7247695345225087
646, 0.57, 0.19406612862136763, 0.575431387686846, 0.5984185080727394, 28, 0.47333333333333333, 0.5472586185316279
647, 0.77, 0.16496331193873748, 0.5765841998440834, 0.6424633236148537, 41, 0.4633333333333333, 0.7319551595138228
649, 0.77, 0.16496331193873748, 0.6221033700755206, 0.6834566218803433, 39, 0.47333333333333333, 0.5759365447897401
650, 0.41, 0.19279511287643258, 0.5821963500961571, 0.5510220178189188, 43, 0.49833333333333335, 0.6487935995810545
648, 0.85, 0.13996942518114475, 0.5921216266094799, 0.6885926745506206, 36, 0.44166666666666665, 0.627610688994031
651, 0.58, 0.19347137966335892, 0.6684771613578381, 0.6569023515334682, 38, 0.4666666666666667, 0.5075579164134194
652, 0.36, 0.18815654251584524, 0.6378472229387321, 0.5802538353342886, 45, 0.5033333333333333, 0.56265486579677
653, 0.5, 0.1959963984540054, 0.6784372457997921, 0.6448527524023073, 35, 0.465, 0.6177046977116905
654, 0.83, 0.14724535165497632, 0.5518726070960127, 0.6555404325812675, 28, 0.45666666666666667, 0.6184458603423053
655, 0.5, 0.1959963984540054, 0.6209994868411423, 0.6424902051510735, 39, 0.49166666666666664, 0.5266806084662123
656, 0.31, 0.18129401995062866, 0.6486223999177338, 0.5608170664148516, 27, 0.4866666666666667, 0.5331559554884003
658, 0.58, 0.19347137966335892, 0.5691257250413859, 0.5933788079588789, 28, 0.4683333333333333, 0.6013478881510743
657, 0.63, 0.18925581112386491, 0.6353886850930236, 0.6604794650169703, 44, 0.4866666666666667, 0.7255554673070576
659, 0.41, 0.19279511287643258, 0.6283018215212858, 0.5533631657927782, 37, 0.45666666666666667, 0.6341343825379429
660, 0.27, 0.17402890950170466, 0.66979452134701, 0.5508980863579039, 28, 0.4766666666666667, 0.5410415522690863
661, 0.85, 0.13996942518114475, 0.5533707806529733, 0.6686028521107974, 28, 0.4683333333333333, 0.5558357048173944
662, 0.74, 0.17194146412096756, 0.6677276142682528, 0.6937107068406683, 34, 0.44, 0.6322620208755234
663, 0.92, 0.10634497998553338, 0.5890548191821102, 0.6840998583274993, 25, 0.4, 0.704843489179815
664, 0.61, 0.1911944615770167, 0.6126351603359605, 0.6462972550671464, 42, 0.5016666666666667, 0.6718977766129921
665, 0.68, 0.18285529135171807, 0.5790300086444592, 0.6241481723490537, 25, 0.44166666666666665, 0.6212430414751734
666, 0.45, 0.19501395417987882, 0.6042361522877707, 0.5879152260182607, 36, 0.46, 0.6435734080989752
667, 0.42, 0.19347137966335898, 0.6194147115078003, 0.5847782585370703, 36, 0.4533333333333333, 0.6877260280854687
668, 0.21, 0.15966189505992417, 0.66018690476659, 0.5695020156141143, 37, 0.47333333333333333, 0.5256269611935362
669, 0.36, 0.18815654251584524, 0.6284078004007265, 0.580979975377448, 44, 0.5033333333333333, 0.6116986803723997
670, 0.41, 0.19279511287643258, 0.6877727815603321, 0.6562995238853861, 32, 0.4766666666666667, 0.6379231752312924
671, 0.77, 0.16496331193873748, 0.5944640989629393, 0.6433478395109912, 31, 0.45, 0.5428059527802693
673, 0.58, 0.19347137966335892, 0.6257964353795705, 0.6447911473375909, 38, 0.49, 0.60959517570416277
674, 0.35, 0.18696864782181144, 0.6600619414347609, 0.574673568321531, 43, 0.4683333333333333, 0.5892183293422858
675, 0.52, 0.19583953856616937, 0.559575724685438, 0.5651266546182115, 37, 0.5283333333333333, 0.5879183581288593
676, 0.66, 0.18569042617903198, 0.5717415837737491, 0.5910984279699502, 26, 0.43833333333333335, 0.5289093546542387
677, 0.42, 0.19347137966335898, 0.642487704446107, 0.5822110071449904, 32, 0.40166666666666667, 0.731790410117868
678, 0.53, 0.19564328684980808, 0.5819773616696875, 0.5690562549209534, 33, 0.49, 0.547000595430642
679, 0.68, 0.18285529135171807, 0.5865179277302225, 0.6224593178210895, 32, 0.4683333333333333, 0.5403439673894193
681, 0.45, 0.19501395417987882, 0.6429167639125735, 0.6059453810822606, 33, 0.5, 0.5308355518195447
680, 0.59, 0.19279511287643253, 0.6261598875957362, 0.6188117635033931, 35, 0.4216666666666667, 0.7069354218423075
682, 0.15, 0.1399694251811447, 0.6825486171153499, 0.5575883770915186, 41, 0.4716666666666667, 0.6558606754863525
683, 0.49, 0.19595719525360256, 0.6867261998158697, 0.6724209333896236, 26, 0.5066666666666667, 0.5618447959329694
684, 0.65, 0.18696864782181133, 0.6672046048151005, 0.664081112660126, 25, 0.40166666666666667, 0.6415078620019539
685, 0.71, 0.17787145596535958, 0.6992121551242013, 0.6855225166489008, 32, 0.44666666666666666, 0.654851140317201
686, 0.68, 0.18285529135171807, 0.6107492300057236, 0.6537179391446936, 35, 0.45166666666666666, 0.675897943167374
687, 0.7, 0.1796336663708411, 0.6218922376305035, 0.635345583549055, 37, 0.44333333333333336, 0.66282121353723
688, 0.54, 0.19536820325328486, 0.5772035436643769, 0.6032808075533096, 41, 0.49833333333333335, 0.5583196037196058
689, 0.36, 0.18815654251584524, 0.6502857046495598, 0.6028680222834693, 40, 0.46166666666666667, 0.7038136123520599
690, 0.84, 0.14370693309667293, 0.5717943038537443, 0.6853601129707191, 40, 0.43166666666666664, 0.6941818261269896
691, 0.37, 0.18925581112386491, 0.6786641867510295, 0.6196429193965386, 35, 0.46, 0.708390921148036
692, 0.77, 0.16496331193873748, 0.6390778140184751, 0.6848913200880459, 25, 0.4116666666666667, 0.6926566843068278
694, 0.63, 0.18925581112386491, 0.5895306266512831, 0.6272385654594284, 29, 0.4533333333333333, 0.6724263379309711
693, 0.83, 0.14724535165497632, 0.5796425217571542, 0.655866340956539, 37, 0.44666666666666666, 0.7374889059099988
695, 0.67, 0.18431999840011626, 0.619894009996637, 0.6716265661682168, 42, 0.5, 0.5953089061355121
696, 0.38, 0.19026798975713555, 0.6991538282294404, 0.6001989772187726, 43, 0.43, 0.7221867704715066
697, 0.44, 0.1945801072483036, 0.6241246761139208, 0.5896565139368525, 43, 0.47833333333333333, 0.6186716408617672
698, 0.79, 0.15966189505992423, 0.6624184172148571, 0.6790037695663371, 26, 0.4, 0.6915066411983627
699, 0.47, 0.19564328684980808, 0.6930728405496469, 0.6276388643502356, 34, 0.44166666666666665, 0.6679346690844435
700, 0.28, 0.17600432929356435, 0.6874173134565936, 0.6014882436304316, 40, 0.47833333333333333, 0.5404916820201602
701, 0.8, 0.15679711876320446, 0.6137093269538622, 0.6943806467687192, 27, 0.5066666666666667, 0.513806162288805
702, 0.82, 0.1505987147268466, 0.5516337497275213, 0.6464628590255014, 41, 0.45166666666666666, 0.5960455863744964
703, 0.38, 0.19026798975713555, 0.6355722257500009, 0.5678787028813355, 31, 0.43333333333333335, 0.6571871073847675
704, 0.53, 0.19564328684980808, 0.6349041250039474, 0.6036100176342558, 32, 0.45666666666666667, 0.6125870773922621
705, 0.79, 0.15966189505992423, 0.6487727415130378, 0.6600991810510485, 30, 0.39, 0.7156317031661876
706, 0.53, 0.19564328684980808, 0.593317225939352, 0.6129433344181455, 37, 0.5133333333333333, 0.5611320497355635
707, 0.38, 0.19026798975713555, 0.6551692575364538, 0.6098012796658979, 42, 0.46166666666666667, 0.6713917207327642
708, 0.77, 0.16496331193873748, 0.6039251841958525, 0.6213489675807148, 25, 0.37666666666666665, 0.749072190840417
709, 0.35, 0.18696864782181144, 0.6617815844533071, 0.5833430309816509, 34, 0.48, 0.522167582970509
710, 0.62, 0.19026798975713555, 0.5807926733810193, 0.6274507964970022, 44, 0.435, 0.6163012220584557
711, 0.73, 0.1740289095017047, 0.6137302525543304, 0.6706678909360769, 35, 0.47, 0.6445982894101705
712, 0.49, 0.19595719525360256, 0.6965677920479982, 0.6247725913930984, 32, 0.44666666666666666, 0.6592544379041
714, 0.84, 0.14370693309667293, 0.6172969238399605, 0.6975926946535358, 26, 0.44, 0.6531491620430658
713, 0.42, 0.19347137966335898, 0.6771824996405897, 0.5727945199072523, 25, 0.385, 0.7078595799935082
715, 0.69, 0.18129401995062877, 0.5930246925623411, 0.6072885110172558, 38, 0.4716666666666667, 0.6174108467026725
716, 0.69, 0.18129401995062877, 0.6856418185564069, 0.6705608410010724, 25, 0.435, 0.6102432266727098
717, 0.35, 0.18696864782181144, 0.6973365201282601, 0.5989508954779371, 37, 0.4816666666666667, 0.61744634418495
718, 0.6, 0.1920364670542125, 0.5573149852963085, 0.5712682552916473, 26, 0.39666666666666667, 0.6678277782146081
719, 0.72, 0.17600432929356447, 0.613095281328126, 0.6545000010178651, 26, 0.455, 0.6048284605482774
721, 0.64, 0.18815654251584513, 0.5975595688541896, 0.6066298047579608, 33, 0.4633333333333333, 0.6853791404551178
720, 0.63, 0.18925581112386491, 0.5924793197614254, 0.6224766458426384, 36, 0.4633333333333333, 0.6963151595619621
